course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
POSC 401,Feminist Political Theory,3,,,Upper-division status; completion of GE foundation,
POSC 417,Legal Practices: Moot Court,3,,,"POSC 311 or POSC 312 , and either POSC 412 or POSC 414 ; and upper division standing",
POSC 418,Legal/Judicial Apprenticeship,3,,,Consent of instructor,
POSC 447,Public Service Internship I,3,,,Consent of instructor,
POSC 448,Public Service Internship II,3,,,Consent of instructor,
POSC 490H,Honors Seminar,3,,,Admission to the Honors Program in Political Science,
POSC 491H,Honors Research,3,,,Admission to the Honors Program in Political Science,
POSC 492H,Honors Thesis,3,,,POSC 491H,
POSC 493,Selected Topics in Political Science,3,,,Consent of instructor,
POSC 496,Washington Center Internship,3,,,Upper-division standing and consent of instructor,
POSC 497,Selected Topics in Political Science,3,,,Consent of instructor,
POSC 498,Practicum in Politics,,,,Consent of instructor and department chair,
POSC 499,Readings and Conference in Political Science,,,,Consent of instructor,
POSC 500,Foundations and Scope of Political Science,3,,,Graduate standing in Political Science or consent of instructor,
POSC 525,Seminar in Political Theory,3,,,Graduate standing in political science or consent of instructor,
POSC 550,Research Methods in Political Science,3,,,Graduate standing in political science or consent of instructor,
POSC 590,Advanced Study,3,,,Consent of Graduate Coordinator and Instructor,
POSC 599,Graduate Studies,3,,,Consent of Graduate Coordinator and instructor,
POSC 600,Seminar in International Politics,3,,,Graduate standing in Political Science or consent of instructor; POSC 371 or equivalent,
POSC 605,Selected Topics in International Politics,3,,,"Graduate standing in political science or consent of instructor Analysis of historical and contemporary international events, processes, trends, and system dynamics",
POSC 610,Seminar in Comparative Politics,3,,,Three upper division units in comparative government,
POSC 615,Selected Topics in Comparative Politics,3,,,"Graduate standing in political science or consent of instructor Application of comparative politics concepts and theories to contemporary issues, with particular emphasis on the policy implications for various countries and regions of the world",
POSC 640,Seminar in American Political Behavior,3,,,"Graduate standing in political science or consent of instructor Examination of contemporary literature on mass political behavior in the United States, including overt forms of political behavior such as voting, and long-standing questions about the origins and consequences of the American public’s political attitudes",
POSC 642,Seminar in American Political Institutions,3,,,Graduate standing in political science or consent of instructor Examination of U,
POSC 644,Selected Topics in Policy and Politics,3,,,Graduate standing in political science or consent of instructor Approaches to the study of American policy and politics,
POSC 646,Selected Topics in Law and Politics,3,,,"Graduate standing in political science or consent of instructor Examination of the role, processes, and dynamics of law, courts, and judges in the American political system, including law and American society; political controversies over judges, courts and cases; features of courts; judicial selection and decision-making; legal interpretation; and judicial effectiveness",
POSC 695,College Teaching Practicum,3,,,Consent of Graduate Coordinator,
POSC 697,Directed Research,3,,,Consent of Graduate Coordinator,
POSC 698,Thesis,3,,,Consent of Graduate Coordinator,
PPA 509,Seminar in Strategic Planning for Public Managers,3,,,Consent of instructor,
PPA 510,Urban Environmental Governance,3,,,Open to PPA graduate students only An examination of the challenges of environmental protection and resource management confronting urban governments,
PPA 512,Urban Executive Management,3,,,Open to PPA graduate students only,
PPA 515,Administrative Report Writing,3,,,Open to PPA graduate students only,
PPA 517,Analytical Skills Development,3,,,Open to PPA graduate students only,
PPA 518,Microeconomics and Public Policy,3,,,Open to PPA graduate students only,
PPA 521,Microcomputer Management for Public Administrators,3,,,Open to PPA graduate students only,
PPA 523,Urban Information Systems for Public Management,3,,,Open to PPA graduate students only,
PPA 525,Non-Profit Management,3,,,Open to PPA graduate students only,
PPA 533,"Race, Inequality and Public Policy",3,,,Open to PPA graduate students only,
PPA 535,Intergovernmental Relations,3,,,Open to PPA graduate students only,
PPA 540,Grants Administration and Management,3,,,Open to PPA graduate students only,
PPA 542,Emergency Planning and Management,3,,,Open to PPA graduate students only,
PPA 546,The Urban Crisis and the Public Administrator,3,,,Open to PPA graduate students only,
PPA 554,Public Works Facilities and Urban Policy,3,,,Open to PPA graduate students only,
PPA 555,Government Budgeting and Finance,3,,,PPA 518 or ECON 101 or ECON 300 or equivalent with a grade of “C” or better,
PPA 560,Public Financial Management,3,,,PPA 555,
PPA 567,Basic Governmental (Fund) Accounting,3,,,PPA 555,
PPA 570,Negotiating Dynamics: Strategies and Skills,3,,,Open to PPA graduate students only,
PPA 571,Leadership Skills and Strategies in the Public Sector,3,,,Open to PPA graduate students only,
PPA 575,Public Sector Employer-Employee Relations,3,,,Open to PPA graduate students only,
PPA 577,Public Sector Human Resources Management,3,,,Open to PPA graduate students only,
PPA 581,Government/Community Relations,3,,,Open to PPA graduate students only,
PPA 585,Public Policy and Administration Internship,,,,Instructor consent,
PPA 590,Selected Topics in Public Policy and Administration,3,,,Open to PPA graduate students only,
PPA 597,Directed Studies,,,,Instructor consent,
PPA 610,Seminar in Urban Affairs,3,,,Open to PPA graduate students only An interdisciplinary course gives students opportunity to develop expanded awareness of the interrelationships between various urban problems in the urban systemic environment,
PPA 660,Seminar in Organization Theory and Behavior,3,,,Open to PPA graduate students only Examination of theories of organizations and behavior of members therein,
PPA 670,Policy Issue Analysis,3,,,Open to PPA graduate students only Introduces theories and approaches to policy analysis,
PPA 696,Research Methods in Public Administration,3,,,PPA 517 or STAT 108 or equivalent with a grade of “C” or better,
PPA 697,Directed Research,3,,,"Advancement to candidacy, completion of required MPA courses, consent of instructor",
PSY 100,General Psychology,3,,,,"Students who score 147 or above on the English Placement Test or “C” or better in one of the following AFRS 100A , ASAM 100A , CHLS 104A , ENGL 100A or ALI 150 or equivalent"
PSY 110,Elementary Statistics,4,,,Eligible to take General Education Quantitative Reasoning Course as determined by the CSU Multiple Measures of Academic Proficiency,Eligible to take General Education Quantitative Reasoning Course as determined by the CSU Multiple Measures of Academic Proficiency
PSY 150,Personality and Social Behavior,3,,,,One GE Foundation course
PSY 175,"My Neighborhood, Our City",3,,,One GE Foundations Course,One GE Foundations Course
PSY 220,Research Methods,4,,,"PSY 100 ; PSY 110 or SOC 170 or HDEV 190 with a grade of ‘C’ or better, and Completion of GE 1A (English Composition) requirement",
PSY 241,Psychobiology,3,,,"PSY 100 , GE 1A requirement",
PSY 300,Mind Control or Freedom,3,,,"PSY 100 , GE Foundation requirement, one or more explorations courses and upper division standing",
PSY 310,Intermediate Statistics,4,,,"Completion of PSY 100 and PSY 110 or SOC170 or HDEV 190 Prerequisites: Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
PSY 314,Psychological Assessment,3,,,"PSY 100 , PSY 110 , PSY 220",
PSY 327,Introduction to Human Factors,3,,,"GE Foundation requirement, one Explorations course, and upper division standing Introduction to the field of human factors, a discipline concerned with designing products and systems for human use",
PSY 331,Sensation and Perception,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 332,Human Cognition,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 333,Psychology of Learning,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 336,Psychology of Emotion,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 337,Psychology of Happiness,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 340,Physiology of Behavior,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 341,Neuropsychology,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 342,Psychopharmacology,3,,,"PSY 100 , PSY 220 , PSY 241",
PSY 346,Evolutionary Psychology,3,,,"GE Foundation requirement and one or more Explorations courses, PSY 100 and upper division standing",
PSY 350,Psychology and Contemporary Social Issues,3,,,"PSY 100 , GE Foundation requirement, one or more explorations courses and upper division standing",
PSY 351,Social Psychology,3,,,PSY 100,
PSY 354,Psychology of Women,3,,,PSY 100,
PSY 356,Personality,3,,,PSY 100,
PSY 361,Psychology of Child and Adolescent Development,3,,,PSY 100,
PSY 362,Autism Spectrum Disorders,3,,,PSY 100,
PSY 363,Developmental Psychopathology,3,,,PSY 100,
PSY 365,Development: Emerging Adulthood to Aging,3,,,PSY 100,
PSY 370,Abnormal Psychology,3,,,PSY 100,
PSY 372,Foundations of Applied Behavior Analysis,3,,,PSY 100 ; Upper-Division Standing,
PSY 373,Introduction to Clinical Psychology,3,,,"PSY 100 , PSY 370",
PSY 375,Community Psychology,3,,,"GE Foundation requirement, PSY 100 , and upper division standing",
PSY 378,Health Psychology,3,,,"PSY 100 , completion of at least 60 units",
PSY 379,Psychology of Stress,3,,,"PSY 100 , completion of at least 60 units",
PSY 381,Introduction to Industrial-Organizational Psychology,3,,,PSY 100,
PSY 383,"Women, Family, and Work Issues",3,,,PSY 100,
PSY 401,History of Psychology,3,,,"PSY 301 , 6 units upper division in Psychology, PSY majors only",
PSY 405,Internship in Psychology,3,,,"PSY major, (3",
PSY 406A,Professional Development in Psychology,3,,,PSY 301,
PSY 406B,Professional Development in Psychology,3,,,"PSY major, PSY 301",
PSY 407,Introduction to Family Therapy,3,,,"Psychology major, PSY 301",
PSY 411,Statistical Design and Analysis of Experiments,3,,,"PSY 301 , PSY 310 , PSY majors",
PSY 412,Multivariate Statistical Analysis,3,,,"PSY 301 , PSY 310 , PSY majors",
PSY 418,Computer Applications in Psychology,3,,,PSY 301 and PSY 310,
PSY 434,"Human Memory: Exploring Brain, Mind and The Past",3,,,PSY 301,
PSY 435,Animal Cognition,3,,,"Psychology major, PSY 301 and PSY 332 or PSY 333",
PSY 438,Psycholinguistics,3,,,"LING major or minor and LING 170 , or PSY major and PSY 301","LING major or minor and LING 170 , or PSY major and PSY 301"
PSY 444,Cognitive Neuroscience,3,,,"PSY 301 , PSY 310 & PSY 332 & one of the following PSY 340 , PSY 341 , PSY 342",
PSY 451,Research in Social Psychology,3,,,"PSY 301 , PSY 310 , PSY 351",
PSY 453,Principles of Group Dynamics,3,,,"PSY 301 , PSY 351",
PSY 454,Leadership and Social Influence,3,,,PSY 301 and PSY majors only,
PSY 463,Social and Personality Development,3,,,"PSY 301 , PSY 361 , PSY majors",
PSY 471,Interpersonal Violence and Victimization,3,,,"Psychology Major, PSY 301",
PSY 475,Clinical Interviewing,3,,,"PSY 301 , PSY 373",
PSY 477,Psychology of Addiction,3,,,PSY 301,
PSY 490,Selected Topics in Psychology,3,,,PSY 301,
PSY 490H,Selected Topics - Honors,3,,,"Psychology major, PSY 301 ; consent of the Psychology Honors Program Advisory Committee",
PSY 495,Psychology and the Law,3,,,PSY 301 and PSY 370,
PSY 497H,Senior Thesis - Honors Presentation,1,,,"Psychology major, PSY 301 : Permission of the Psychology Honors Program Committee, PSY 490H and PSY 498H This course is designed to train psychology honors students in presentations of their completed thesis work",
PSY 498H,Senior Thesis - Honors,3,,,"Psychology major, PSY 301 ; PSY 490H , 496H and consent of the supervising faculty member",
PSY 499,Independent Study,,,,"Psychology major, PSY 301 ; and consent of department",
PSY 501,History of Psychology,3,,,PSY majors only or consent of instructor,
PSY 507,Introduction to Family Therapy,3,,,"PSY 220 , PSY 370 or PSY 373 or PSY 475 or consent of instructor",
PSY 511,Statistical Design and Analysis of Experiments,3,,,"PSY majors only, PSY 310 or consent of instructor",
PSY 512,Multivariate Statistical Analysis,3,,,PSY majors only,
PSY 515,Test Construction Theory and Practice,3,,,PSY 310 and PSY 314,
PSY 518,Computer Applications in Psychology,3,,,PSY majors only,
PSY 523,Qualitative Methods and Analysis,3,,,Psychology majors only,
PSY 527,Human Factors,3,,,"PSY 310 and two of the following: PSY 331 , PSY 332 or PSY 333",
PSY 551,Research in Social Psychology,3,,,"PSY 310 , PSY 351",
PSY 553,Principles of Group Dynamics,3,,,PSY 351,
PSY 575,Clinical Interviewing,3,,,"PSY 100 , PSY 220 , PSY 373",
PSY 581,Organizational Psychology,3,,,PSY 351 or PSY 381 or PSY 453 / PSY 553,
PSY 582,Research in Industrial and Organizational Psychology,3,,,PSY 220 and PSY 310,
PSY 585,Proseminar in Personnel Psychology,3,,,PSY 314,
PSY 590,Selected Topics in Psychology,,,,Consent of instructor,
PSY 596,Proseminar on Graduate Research,3,,,"Admission to MAPR program, consent of instructor; consent of graduate advisor",
PSY 599,Independent Study,,,,Consent of department,
PSY 627,Human Factors’ Methods,3,,,PSY 527 or consent of instructor,
PSY 631,Seminar in Perception and Physiological Psychology,3,,,PSY 331 or PSY 340 or PSY 341 or PSY 342,
PSY 632,Seminar in Learning,3,,,PSY 333,
PSY 633,Seminar in Perception and Attention,3,,,PSY 331 or PSY 332,
PSY 634,Seminar in Cognition,3,,,PSY 332 or PSY 333,
PSY 636,Seminar in Human-Computer Interaction,3,,,PSY 527 or consent of the instructor,
PSY 651,Seminar in Social Psychology,3,,,"PSY 351 , PSY majors only or consent of instructor",
PSY 656,Seminar in Personality,3,,,PSY 356,
PSY 661,Seminar in Developmental Psychology,3,,,PSY 361,
PSY 673,Seminar in Clinical Psychology,3,,,PSY 370 or equivalent undergraduate Abnormal Psychology course or consent of instructor,
PSY 678,Seminar in Health and Behavior and Intervention,3,,,PSY 310 or consent of instructor,
PSY 683,Issues Organizational Development,3,,,PSY 581,
PSY 686,Issues in Training,3,,,PSY 585 and PSY majors only,
PSY 688,Practicum in Industrial and Organizational Psychology,3,,,At least 12 units of graduate-level coursework within the MSIO program,
R/ST 242,The Bible as Literature,3,,,One GE Foundation course,
R/ST 319,Biblical Hebrew II,3,,,R/ST 318,
R/ST 320A,Biblical Aramaic I,3,,,GE Foundation requirements,
R/ST 320B,Biblical Aramaic II,3,,,GE Foundation requirements,
R/ST 353,Religions of Southeast Asia,3,,,"GE Foundation requirements, completion of one or more Explorations courses, and upper-division standing",
